140,61,Gawronski,Steve,OL,FR,78425,2006
140,63,Tobin,Jon,OL,JR,58798,2006
140,64,Flores,Chris,OL,JR,58781,2006
140,66,Simon,J.P.,OL,JR,78449,2006
140,67,Hoppel,Adam,DL,SO,70498,2006
140,68,Boeckman,Toby,OL,FR,113904,2006
140,69,Pompey,Rodney,OL,SO,78446,2006
140,7,Carey,Craig,QB,FR,78417,2006
140,70,Cobb,C.J.,OL,FR,113896,2006
140,71,Linkenbach,Jeffrey,OL,FR,78435,2006
140,72,Bujnoch,Digger,OL,JR,58773,2006
140,73,Duenas,Mario,OL,JR,113898,2006
140,74,Rodriguez,Ken,OL,JR,113913,2006
140,75,Claggett,Thomas,DL,SO,78418,2006
140,76,Canfield,Trevor,OL,SO,70490,2006
140,77,Bolton,Jeremy,OL,JR,58771,2006
140,78,Straub,Frank,OL,SR,46474,2006
140,79,El-Amin,Khalil,OL,SO,70491,2006
140,7A,Lenix,Freddie,LB,FR,113908,2006
140,8,Jeter,Lance,WR,FR,113907,2006
140,80,Fugett,Reggie,TE,FR,113899,2006
140,81,Giddens,Antwuan,WR,JR,77424,2006
140,82,Craig,Angelo,DL,JR,58776,2006
140,83,Alli,Kazeem,TE,FR,78413,2006
140,84,Poland,Bill,WR,SR,58791,2006
140,85,Celek,Brent,TE,SR,58775,2006
140,86,Jones,Doug,RB,JR,58783,2006
140,87,Howard,Jamar,WR,FR,113906,2006
140,88,Steel,Brian,P,JR,70504,2006
140,89,Barwin,Connor,TE,SO,78415,2006
140,9,Davila,Nick,QB,SR,78420,2006
140,90,Matthews,Ricardo,DL,FR,113909,2006
140,91,Clifford,Tyler,DL,FR,78419,2006
140,93,Porter,Taylor,TE,FR,78447,2006
140,94,Young,Curtis,DL,SO,113920,2006
140,95,Byrd,Terrill,DL,SO,78416,2006
140,96,Farfsing,Patrick,OL,SR,64468,2006
140,97,Harbin,Alex,DL,SO,113903,2006
140,98,Reeves,Ralston,DL,FR,113914,2006
140,99,Harrison,Chris,DL,FR,113905,2006
140,9A,Yingling,Brandon,K,SO,78458,2006
147,1,Davis,James,RB,SO,80031,2006
147,10,Harper,Cullen,QB,SO,70506,2006
147,11,Reese,Tribble,QB,SO,70523,2006
147,12,Gaddis,C.J.,DB,JR,62633,2006
147,12,Speweik,Brandon,QB,SO,114136,2006
147,13,Grisham,Tyler,WR,SO,80035,2006
147,14,Proctor,Will,QB,SR,46536,2006
147,15,Gilliam,Sergio,DB,SR,62634,2006
147,16,Davisson,Kyle,WR,JR,114129,2006
147,16,Wade,Michael,QB,FR,114125,2006
147,17,Walker,Roy,DB,JR,62647,2006
147,18,Butler,Crezdon,DB,FR,114103,2006
147,19,Jackson,Richard,K,FR,114112,2006
147,19,Team,,,,66608,2006
147,19,Wade,Chris,WR,JR,114138,2006
147,2,Stuckey,Chansi,WR,SR,46539,2006
147,20,Billie,Tramaine,LB,SR,62625,2006
147,20,Gaither,Darius,DB,FR,114109,2006
147,21,Croley,Brandon,DB,SO,70510,2006
147,22,Clemons,Chris,DB,SO,70509,2006
147,22,Flowers,Bradley,WR,JR,114131,2006
147,23,Russell,Chris,DB,JR,114122,2006
147,24,Alexander,Kevin,LB,FR,114102,2006
147,25,Hamlin,Michael,DB,SO,70517,2006
147,26,Harris,La'Donte,WR,JR,70514,2006
147,27,Chambers,Sadat,DB,FR,80036,2006
147,28,Spiller,C.J.,RB,FR,114124,2006
